datetime,open,high,low,close,volume,oi,symbol
2024-12-31,73960.0,74010.0,73640.0,73770.0,59990,153745,CU
2025-01-02,73310.0,73440.0,73030.0,73280.0,48466,156644,CU
2025-01-03,73130.0,73360.0,72780.0,72920.0,78918,160879,CU
2025-01-06,73230.0,74130.0,73130.0,73600.0,75358,151602,CU
2025-01-07,74530.0,74680.0,74110.0,74470.0,86609,145731,CU
2025-01-08,74500.0,74580.0,74260.0,74480.0,44907,140801,CU
2025-01-09,74300.0,74980.0,74220.0,74920.0,55090,141689,CU
2025-01-10,75020.0,75370.0,74980.0,75270.0,54726,134594,CU
2025-01-13,75370.0,75710.0,74980.0,75620.0,56641,143904,CU
2025-01-14,75510.0,75630.0,75140.0,75530.0,39980,147967,CU
2025-01-15,75500.0,75750.0,75030.0,75250.0,47252,149896,CU
2025-01-16,75450.0,76320.0,75320.0,76260.0,87244,166512,CU
2025-01-17,76300.0,76650.0,76070.0,76540.0,62606,170790,CU
2025-01-20,76340.0,76380.0,75320.0,75400.0,83330,159849,CU
2025-01-21,75350.0,75900.0,75150.0,75630.0,68085,161321,CU
2025-01-22,75380.0,75760.0,75330.0,75520.0,48932,161921,CU
2025-01-23,75580.0,75650.0,74920.0,74960.0,57034,162408,CU
2025-01-24,75200.0,75870.0,75110.0,75870.0,58572,158934,CU
2025-01-27,75950.0,76100.0,75200.0,75540.0,49668,153002,CU
2025-02-05,75350.0,75530.0,75130.0,75290.0,38931,155433,CU
2025-02-06,75080.0,76560.0,74840.0,76480.0,90598,166236,CU
2025-02-07,76250.0,77360.0,76020.0,77250.0,81556,175018,CU
2025-02-10,77360.0,77950.0,76950.0,77370.0,105092,183381,CU
2025-02-11,77410.0,77650.0,76920.0,77150.0,68212,180965,CU
2025-02-12,76750.0,77060.0,76530.0,77000.0,68470,181216,CU
2025-02-13,77100.0,77730.0,76930.0,77560.0,74373,182755,CU
2025-02-14,77500.0,78330.0,77120.0,78090.0,84534,183353,CU
2025-02-17,78440.0,78580.0,76880.0,77030.0,102358,172458,CU
2025-02-18,76740.0,77030.0,76620.0,76850.0,67057,161151,CU
2025-02-19,76720.0,77370.0,76670.0,77080.0,55466,153266,CU
2025-02-20,77670.0,77920.0,77280.0,77850.0,54306,168452,CU
2025-02-21,77940.0,77940.0,77070.0,77170.0,57643,171131,CU
2025-02-24,77350.0,77700.0,77190.0,77320.0,58130,172161,CU
2025-02-25,77360.0,77580.0,76920.0,76950.0,69680,166938,CU
2025-02-26,77200.0,77590.0,76530.0,77130.0,102757,168493,CU
2025-02-27,77310.0,77350.0,76840.0,77070.0,65150,164799,CU
2025-02-28,77140.0,77330.0,76720.0,76840.0,69895,163990,CU
2025-03-03,76850.0,77380.0,76630.0,77050.0,68554,161179,CU
2025-03-04,77190.0,77430.0,76900.0,76940.0,58841,161390,CU
2025-03-05,76980.0,77550.0,76660.0,77510.0,90837,167221,CU
2025-03-06,77980.0,78540.0,77640.0,78260.0,97420,172949,CU
2025-03-07,78500.0,79280.0,78290.0,78320.0,98530,173475,CU
2025-03-10,78440.0,78910.0,78150.0,78270.0,76092,166564,CU
2025-03-11,78140.0,78320.0,77240.0,78030.0,81169,157265,CU
2025-03-12,78420.0,79470.0,78270.0,79410.0,88703,168626,CU
2025-03-13,79890.0,79970.0,79340.0,79450.0,88057,204102,CU
2025-03-14,79480.0,80530.0,79340.0,80500.0,116927,230088,CU
2025-03-17,80300.0,80570.0,79820.0,80520.0,86128,233226,CU
2025-03-18,80270.0,80700.0,79970.0,80260.0,86854,233171,CU
2025-03-19,80560.0,81070.0,80220.0,80890.0,89492,241712,CU
2025-03-20,81060.0,81720.0,80850.0,81670.0,108947,251499,CU
2025-03-21,81310.0,81810.0,80530.0,80610.0,135432,241118,CU
2025-03-24,80530.0,81950.0,80190.0,81840.0,135447,250501,CU
2025-03-25,82010.0,82110.0,81420.0,81910.0,116241,249339,CU
2025-03-26,81960.0,83320.0,81660.0,82000.0,205765,247777,CU
2025-03-27,81670.0,81970.0,81130.0,81560.0,145937,231970,CU
2025-03-28,80930.0,81170.0,80370.0,80450.0,157849,213546,CU
2025-03-31,80660.0,81190.0,79760.0,79950.0,154163,203722,CU
2025-04-01,79860.0,80460.0,79430.0,80430.0,107658,198319,CU
2025-04-02,79910.0,80220.0,79580.0,79890.0,97844,196039,CU
2025-04-03,79840.0,79950.0,78660.0,78860.0,114839,187164,CU
2025-04-07,73640.0,75500.0,73640.0,73640.0,173439,168026,CU
2025-04-08,72580.0,74640.0,72580.0,73360.0,215027,160954,CU
2025-04-09,73410.0,74010.0,71320.0,72130.0,197358,155202,CU
2025-04-10,71790.0,75680.0,71690.0,75300.0,208660,150227,CU
2025-04-11,74770.0,75340.0,74160.0,75230.0,142566,139941,CU
2025-04-14,75480.0,76360.0,75050.0,76260.0,109848,153022,CU
2025-04-15,76350.0,76490.0,75560.0,75870.0,87809,150069,CU
2025-04-16,75500.0,76130.0,74900.0,75260.0,126227,160697,CU
2025-04-17,75450.0,76190.0,75340.0,75780.0,112214,162109,CU
2025-04-18,75800.0,76280.0,75550.0,76140.0,92413,163483,CU
2025-04-21,76110.0,77360.0,75820.0,77290.0,122521,169592,CU
2025-04-22,77400.0,77490.0,76550.0,77120.0,117256,166072,CU
